Wild Fall Chinook,Hatchery Fall Chinook,Wild Winter Steelhead,Wild Winter-Late Steelhead,Hatchery Winter Steelhead,Wild Coho,Wild Late Coho,Hatchery Coho,Hatchery Late Coho,Hatchery Chum,Unknown Chum
,298,,,360,,,312,354,,
,298,,,360,,,312,354,,
,298,,,360,,,312,354,,
,298,,,360,,,312,355,,
,298,,,361,,,312,355,,
,298,,,361,,,312,355,,
,298,,,361,,,312,355,,
,298,,,361,,,312,355,,
,298,,,361,,,312,355,,
,298,,,361,,,312,355,,
,298,,,361,,,312,355,,
,298,,,361,,,312,355,,
,298,,,361,,,312,355,,
,298,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,299,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,312,355,,
,301,,,361,,,313,355,,
,301,,,361,,,313,356,,
,301,,,361,,,313,356,,
,301,,,361,,,313,356,,
,301,,,361,,,313,356,,
,301,,,361,,,313,356,,
,301,,,361,,,313,356,,
,301,,,361,,,313,356,,
,301,,,361,,,313,356,,
,301,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,361,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,356,,
,302,,,362,,,313,357,,
,302,,,362,,,314,357,,
,303,,,362,,,314,357,,
,303,,,362,,,314,357,,
,303,,,362,,,314,357,,
,303,,,362,,,314,357,,
,303,,,362,,,314,357,,
,303,,,362,,,314,357,,
,303,,,362,,,314,357,,
,303,,,362,,,314,357,,
,303,,,362,,,314,361,,
,303,,,362,,,314,361,,
,303,,,362,,,314,361,,
,303,,,362,,,314,361,,
,303,,,362,,,314,361,,
,303,,,362,,,314,361,,
,304,,,362,,,314,361,,
,304,,,362,,,314,361,,
,304,,,362,,,314,361,,
,304,,,362,,,314,361,,
,304,,,362,,,314,361,,
,304,,,362,,,314,361,,
,304,,,362,,,314,361,,
,304,,,362,,,314,361,,
,305,,,362,,,314,361,,
,305,,,362,,,316,361,,
,305,,,362,,,316,361,,
,305,,,362,,,316,361,,
,305,,,362,,,316,361,,
,305,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,306,,,362,,,316,361,,
,307,,,362,,,316,361,,
,308,,,362,,,316,361,,
,308,,,362,,,316,361,,
,308,,,362,,,316,361,,
,308,,,362,,,316,361,,
,308,,,362,,,316,361,,
,308,,,362,,,316,361,,
,308,,,362,,,316,361,,
,308,,,362,,,316,361,,
,308,,,362,,,316,361,,
,308,,,362,,,316,361,,
,308,,,362,,,317,361,,
,308,,,362,,,317,361,,
,308,,,362,,,317,361,,
,308,,,362,,,317,362,,
,308,,,362,,,317,362,,
,308,,,362,,,317,362,,
,308,,,362,,,317,362,,
,308,,,362,,,317,362,,
,308,,,362,,,317,362,,
,308,,,362,,,317,362,,
,308,,,362,,,317,362,,
,308,,,362,,,317,362,,
,308,,,362,,,317,362,,
,308,,,363,,,317,362,,
,308,,,363,,,317,362,,
,308,,,363,,,317,362,,
,308,,,363,,,317,362,,
,308,,,363,,,317,362,,
,308,,,363,,,317,362,,
,308,,,363,,,317,362,,
,308,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,309,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,317,362,,
,310,,,363,,,318,362,,
,310,,,363,,,318,362,,
,310,,,363,,,318,362,,
,310,,,363,,,318,362,,
,310,,,363,,,318,362,,
,310,,,363,,,319,362,,
,310,,,363,,,319,362,,
,311,,,363,,,319,362,,
,311,,,363,,,319,362,,
,311,,,363,,,319,362,,
,311,,,363,,,319,362,,
,312,,,363,,,319,362,,
,312,,,363,,,319,362,,
,312,,,363,,,319,362,,
,312,,,363,,,319,362,,
,312,,,363,,,319,362,,
,312,,,363,,,319,362,,
,312,,,363,,,319,362,,
,312,,,363,,,319,362,,
,312,,,363,,,319,362,,
,312,,,363,,,319,362,,
,312,,,363,,,319,362,,
,313,,,363,,,319,362,,
,313,,,363,,,319,362,,
,313,,,363,,,319,362,,
,313,,,363,,,319,362,,
,313,,,363,,,319,362,,
,313,,,363,,,319,362,,
,313,,,363,,,320,362,,
,313,,,363,,,320,363,,
,313,,,363,,,320,363,,
,313,,,363,,,320,363,,
,313,,,363,,,320,363,,
,313,,,363,,,320,363,,
,313,,,363,,,320,363,,
,313,,,363,,,320,363,,
,313,,,363,,,320,363,,
,313,,,363,,,320,363,,
,313,,,363,,,320,363,,
,313,,,363,,,321,363,,
,315,,,363,,,321,363,,
,315,,,363,,,321,363,,
,316,,,363,,,321,363,,
,316,,,363,,,321,363,,
,316,,,363,,,321,363,,
,316,,,363,,,321,363,,
,316,,,363,,,321,363,,
,316,,,363,,,321,363,,
,316,,,363,,,321,363,,
,316,,,363,,,321,363,,
,316,,,363,,,322,363,,
,316,,,363,,,322,363,,
,316,,,363,,,322,363,,
,316,,,363,,,322,363,,
,316,,,363,,,322,363,,
,316,,,363,,,322,363,,
,316,,,363,,,322,363,,
,316,,,363,,,322,363,,
,316,,,363,,,322,363,,
,316,,,363,,,322,363,,
,316,,,364,,,322,363,,
,316,,,364,,,322,363,,
,317,,,364,,,322,363,,
,317,,,364,,,322,363,,
,317,,,364,,,322,363,,
,317,,,364,,,322,363,,
,317,,,364,,,322,363,,
,317,,,364,,,322,363,,
,317,,,364,,,322,363,,
,317,,,364,,,322,363,,
,317,,,364,,,322,363,,
,318,,,364,,,322,363,,
,318,,,364,,,322,363,,
,318,,,364,,,322,363,,
,318,,,364,,,322,363,,
,318,,,364,,,322,363,,
,319,,,364,,,322,363,,
,319,,,364,,,322,363,,
,319,,,364,,,322,363,,
,319,,,364,,,322,363,,
,319,,,364,,,322,363,,
,319,,,364,,,322,363,,
,319,,,364,,,322,363,,
,319,,,364,,,322,364,,
,319,,,364,,,323,364,,
,319,,,364,,,323,364,,
,320,,,364,,,323,364,,
,320,,,364,,,323,364,,
,320,,,364,,,323,364,,
,320,,,364,,,323,364,,
,320,,,364,,,323,364,,
,320,,,364,,,323,364,,
,320,,,364,,,323,364,,
,321,,,364,,,323,364,,
,321,,,364,,,323,364,,
,321,,,364,,,323,364,,
,321,,,364,,,323,364,,
,321,,,364,,,323,364,,
,321,,,364,,,324,364,,
,321,,,364,,,324,364,,
,322,,,364,,,324,364,,
,322,,,364,,,326,364,,
,322,,,364,,,326,364,,
,322,,,364,,,326,364,,
,322,,,364,,,327,364,,
,322,,,364,,,327,364,,
,322,,,364,,,327,364,,
,322,,,364,,,327,364,,
,322,,,364,,,328,364,,
,322,,,364,,,329,364,,
,322,,,364,,,329,364,,
,323,,,364,,,329,364,,
,324,,,364,,,329,364,,
,324,,,364,,,329,364,,
,324,,,364,,,329,364,,
,325,,,364,,,330,364,,
,326,,,364,,,330,364,,
,327,,,364,,,330,364,,
,327,,,364,,,330,364,,
,327,,,364,,,330,364,,
,327,,,364,,,330,364,,
,328,,,364,,,330,364,,
,328,,,364,,,333,364,,
,328,,,364,,,333,364,,
,329,,,364,,,337,364,,
,329,,,364,,,337,364,,
,329,,,364,,,337,364,,
,330,,,364,,,337,364,,
,330,,,364,,,337,364,,
,332,,,364,,,337,364,,
,332,,,364,,,337,364,,
,333,,,364,,,339,364,,
,334,,,364,,,339,364,,
,335,,,364,,,339,364,,
,336,,,364,,,339,364,,
,339,,,364,,,341,364,,
,340,,,364,,,341,364,,
,341,,,364,,,344,364,,
,345,,,364,,,351,365,,
,351,,,364,,,,365,,
,,,,364,,,,365,,
,,,,364,,,,365,,
,,,,364,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
,,,,365,,,,,,
